rec,rep,D,D_ends,D_theory,R,R_theory,R_theory2,H,kernelpixelVar,r_PixVar_rgb,g_PixVar_rgb,b_PixVar_rgb,y_PixVar_ycrcb,gray_PixVar_grayscale,h_PixVar_hsv,l_PixVar_lab,l_PixVar_luv,x_PixVar_xyz,y_PixVar_yuv,cr_PixVar_ycrcb,s_PixVar_hsv,a_PixVar_lab,u_PixVar_luv,y_PixVar_xyz,u_PixVar_yuv,cb_PixVar_ycrcb,v_PixVar_hsv,b_PixVar_lab,v_PixVar_luv,z_PixVar_xyz,v_PixVar_yuv,D_sfm,R_sfm,H_sfm
Reef_25_2019_10_31_SFM_3_04_DEM,1,2.111703199,2.08442082,2.08442082,1.050763596,1.004122719,1.015005768,0.191881459,2165.902831,1121.919595,1479.892306,1423.48247,2.540144473,1356.28369,1420.163307,2.383083323,4.658636629,1686.234197,15.77365164,10.71591092,468.5437193,5.482171194,8.0512566,1391.749618,1.956208184,1356.28369,5.244181954,1474.778084,1474.19324,1176.679339,1356.28369,2.21438476,1.494001932,0.506525576
Reef_25_2019_10_31_SFM_3_04_DEM,2,2.174818642,2.156953401,2.156953401,1.047861296,1.006443515,1.017732757,0.186672981,1701.809825,909.2971406,1217.325822,1202.994194,3.246989282,1114.640682,1193.28388,2.99575916,6.21391204,1419.334189,14.37669822,9.592490818,282.58143,4.673598954,6.595231996,1143.40374,2.515464432,1114.640682,6.489533449,1209.677392,1208.92617,967.0034861,1114.640682,2.125234284,1.515772342,0.650860071
Reef_25_2019_10_31_SFM_3_04_DEM,3,2.135768176,2.131171453,2.131171453,1.089907068,1.008400617,1.02779308,0.233180941,2237.104506,1358.292621,1968.033409,1939.729121,4.832748284,1763.623486,1922.927388,4.372706921,8.086129903,2287.058961,30.69002252,20.50554271,464.1488957,9.131731829,13.46407341,1821.256164,3.855858833,1763.623486,11.36602078,1975.061625,1973.892973,1514.54689,1763.623486,2.379024816,2.01689097,0.548607796
Reef_25_2019_10_31_SFM_3_04_DEM,4,2.112011469,2.111051673,2.111051673,1.076751856,1.006593471,1.02396209,0.221402389,2429.658979,1322.864895,1974.794686,1924.503376,4.805812177,1753.250585,1910.526082,4.537434837,8.078291481,2271.231323,34.64900537,23.095537,440.9695632,10.74052406,14.5275533,1815.763679,3.851084741,1753.250585,15.24110738,1969.773677,1968.921152,1498.086394,1753.250585,2.310438462,1.896178296,0.564112253
Reef_25_2019_10_31_SFM_3_04_DEM,5,2.104650259,2.073820577,2.073820577,1.052266877,1.005798083,1.01943421,0.236167315,2264.5403,1477.98585,2218.863824,2251.245849,5.393191439,1979.325795,2235.451456,3.786267636,7.577914753,2644.250224,36.49036372,24.51791657,507.5209983,9.589638115,16.25789639,2046.39836,4.247363404,1979.325795,8.875433779,2258.146984,2256.581349,1696.526012,1979.325795,2.23143955,1.636992684,0.46961695
Reef_25_2019_10_31_SFM_3_04_DEM,6,2.103689463,2.101205558,2.101205558,1.066442242,1.00829078,1.030224678,0.256996051,2387.14089,1500.109445,2190.195665,2123.363695,5.087521341,1955.602939,2104.994311,5.011504924,8.713968618,2508.440055,33.71151499,22.60257981,555.3416023,10.66822984,15.21302366,2021.909372,4.080602765,1955.602939,14.57427295,2201.603313,2200.565799,1675.10412,1955.602939,2.34359425,1.836943646,0.425695658
Reef_25_2019_10_31_SFM_3_04_DEM,7,2.138858948,2.148247692,2.148247692,1.063529226,1.006361563,1.023252056,0.191159767,2400.523481,1228.15231,1574.874117,1504.959684,4.005551415,1452.881768,1497.013998,4.236244337,7.970616871,1784.231706,16.64631143,11.00809209,518.2405728,5.331906099,7.751548521,1487.528023,3.228062913,1452.883266,9.122655063,1577.817956,1576.896903,1263.625477,1452.883266,2.238762499,1.820515353,0.620923311
Reef_25_2019_10_31_SFM_3_04_DEM,8,2.117060828,2.132730283,2.132730283,1.058047578,1.006581818,1.022097976,0.205195283,2848.150675,1268.674927,1929.540669,1871.199828,6.586686922,1701.188608,1867.101856,6.766761869,11.60877151,2208.042854,39.43766031,26.26615254,695.840737,13.40241213,16.44277428,1765.439327,5.260858948,1701.188608,15.58649297,1980.449003,1979.351196,1448.693945,1701.188608,2.346627358,2.345881803,0.631294865
Reef_25_2019_10_31_SFM_3_04_DEM,9,2.099873325,2.074840252,2.074840252,1.088094228,1.010789914,1.026146548,0.321433798,3234.631575,1695.345554,2545.064084,2611.181036,8.640174315,2271.304033,2595.351548,7.06260189,13.13843475,3061.85041,45.81210992,30.65884233,782.9698704,11.94201527,19.32846883,2348.113006,6.813045213,2271.304374,16.65347484,2609.65625,2607.820809,1947.523052,2271.304374,2.399001039,2.017284035,0.534177005
Reef_25_2019_10_31_SFM_3_04_DEM,10,2.1611214,2.154324145,2.154324145,1.057948567,1.006991982,1.022474752,0.19626235,3604.362882,984.2921259,1391.971107,1446.728733,7.738510765,1258.742819,1433.339746,8.126690452,12.64150918,1693.279632,29.19859361,19.30057624,1052.238137,8.151970529,11.29888304,1294.858587,6.135525733,1258.742214,23.16268953,1501.983938,1500.781158,1087.262326,1258.742214,2.467637504,2.425570028,0.535416365
Reef_25_2019_10_31_SFM_3_04_DEM,11,2.097481619,2.105217199,2.105217199,1.079496035,1.006892505,1.025258653,0.23100849,2408.12239,1508.617775,1886.963148,1863.702314,5.358027454,1759.812601,1839.178841,5.349660618,9.579199779,2201.255634,18.13048937,11.99900854,698.1236958,4.82717288,8.389153107,1795.364023,4.20868632,1759.813868,10.40931572,1897.110717,1896.20387,1539.677937,1759.813868,2.265536994,1.706635101,0.606423259
Reef_25_2019_10_31_SFM_3_04_DEM,12,2.163978814,2.164113174,2.164113174,1.083017853,1.009059839,1.025832888,0.216066154,3342.384956,1811.962453,2495.366415,2399.817298,5.314950595,2261.08518,2398.330175,5.525834812,10.12030514,2840.324008,32.11005158,21.12891654,984.975,10.80167105,14.88465456,2326.726365,4.236247132,2261.085303,13.42571602,2547.161533,2545.813881,1949.678491,2261.085303,2.376924296,2.371292366,0.634001553
Reef_25_2019_10_31_SFM_3_04_DEM,13,2.150160491,2.138601941,2.138601941,1.115957544,1.013502892,1.035842021,0.288481392,3121.304872,1456.011444,2152.420614,2234.151489,8.7780383,1929.52581,2220.299551,7.710149083,13.57519729,2616.126337,40.72528411,27.07833305,748.0603408,10.3779253,16.15391302,1991.056027,6.937095799,1929.52581,21.29990481,2223.711182,2222.601102,1658.710626,1929.52581,2.382333115,1.857217024,0.49880743
Reef_25_2019_10_31_SFM_3_04_DEM,14,2.135663662,2.12793761,2.12793761,1.073686545,1.009129489,1.027069991,0.24587077,2729.628277,1631.576982,2145.734243,2154.015142,5.414072084,1979.346799,2140.70109,4.920989623,9.452867362,2537.654967,22.95857803,15.17700676,729.6894408,6.249180966,10.90855216,2025.769765,4.24059615,1979.346799,9.392070427,2179.45886,2178.25961,1722.973255,1979.346799,2.365306105,2.049571079,0.57879746
Reef_25_2019_10_31_SFM_3_04_DEM,15,2.066596988,2.073395623,2.073395623,1.057172357,1.004832434,1.017569672,0.215871638,2463.139794,1510.198072,2071.123304,2082.751143,5.066577292,1888.654751,2067.565471,4.210735521,8.127838082,2451.835723,26.82459537,17.86362194,561.4815089,7.047479334,12.1773507,1939.683016,3.993183521,1888.659924,8.442760925,2090.145416,2089.057973,1635.880063,1888.659924,2.303345405,1.824650059,0.457722783
Reef_25_2019_10_31_SFM_3_04_DEM,16,2.144419499,2.104840487,2.104840487,1.068261891,1.007329778,1.020270886,0.238560814,2360.276231,888.2921649,1047.946747,1011.103418,2.633800681,990.7135227,1009.077796,2.640836608,5.378662594,1199.079136,7.891988985,5.374076011,342.1929168,2.912652681,3.89219179,1006.786558,2.025086254,990.7135227,4.206592746,1027.61218,1027.268289,872.1033777,990.7135227,2.157996498,1.665983071,0.647608593
Reef_29_2019_10_31_SFM_3_02_DEM,1,2.044205334,2.001026836,2.001026836,1.083487178,1.008773968,1.026599505,0.374164862,7047.115926,2196.918559,2512.536495,2659.499515,10.56520311,2419.760893,2512.583075,11.65831132,18.66902189,3116.130058,21.91553787,14.62120862,413.0965149,8.221429738,8.188229497,2444.625504,7.089102054,2419.823561,308.1443529,2609.209161,2607.183136,2153.809182,2419.823561,2.583080593,3.249579045,0.596117973
Reef_29_2019_10_31_SFM_3_02_DEM,2,2.036172839,2.015932522,2.015932522,1.12582208,1.013954567,1.047141682,0.448690814,6622.729293,1884.876994,2317.546598,2371.564566,11.55266611,2175.71484,2266.552483,13.22634402,20.35672135,2785.078412,27.1767515,18.05925303,547.1668413,10.80349412,10.51540865,2215.778765,8.514620015,2175.728094,269.2360346,2361.074224,2359.693038,1912.495514,2175.728094,2.529318264,3.084063987,0.757403791
Reef_29_2019_10_31_SFM_3_02_DEM,3,1.981678447,1.982070917,1.982070917,1.239376805,1.018162865,1.090852969,0.576237125,5479.440466,1527.09794,1983.749618,2144.265364,17.31076237,1838.566418,1967.751121,18.91378197,25.00775068,2496.124269,41.35109212,27.31813043,518.0356862,11.44914815,15.02974447,1878.414162,12.73047285,1838.562967,289.9045801,1993.956768,1992.638908,1609.138025,1838.562967,2.496857555,3.769268356,0.952925205
Reef_29_2019_10_31_SFM_3_02_DEM,4,1.889667137,1.839789031,1.839789031,1.401407959,1.030608233,1.159770105,1.22862325,4653.669894,1071.453268,1897.864278,2148.549383,32.68912502,1621.682875,1770.521612,36.22977179,39.8923302,2474.320397,91.1535719,60.09776887,801.5941474,29.40542774,32.74733193,1696.016161,24.83160602,1621.624797,406.9563454,1837.320143,1836.182815,1367.130506,1621.624797,2.237111832,5.426498662,1.870993495
Reef_29_2019_10_31_SFM_3_02_DEM,5,1.982351549,1.951244044,1.951244044,1.043708365,1.006920909,1.017025388,0.394708711,6933.673065,2028.69165,2212.90899,2334.254514,10.58823312,2160.803871,2215.840453,12.25822124,19.87240109,2738.394237,13.47282573,9.11780146,393.7473108,5.572588619,5.291564407,2174.501923,7.4241179,2160.85481,181.7482255,2274.302911,2272.807025,1934.649822,2160.85481,2.561420371,2.57218604,0.481001854
Reef_29_2019_10_31_SFM_3_02_DEM,6,2.009642166,1.970311912,1.970311912,1.079721336,1.011516598,1.032025133,0.477148907,6894.482373,1925.161658,2220.507241,2283.381586,12.42119428,2123.15442,2224.576941,13.977759,21.85029695,2679.864357,22.90979125,15.21912278,557.5346728,7.750876336,8.63398329,2150.269466,9.354726819,2123.162617,181.6332323,2263.882071,2262.660095,1882.078071,2123.162617,2.478199216,3.834384007,0.780948281
Reef_29_2019_10_31_SFM_3_02_DEM,7,2.042974693,1.996821551,1.996821551,1.096140165,1.014364476,1.032911333,0.486455317,6053.395307,1569.145814,1782.712556,1831.636249,13.76616036,1704.275889,1774.07176,13.93671563,20.32262867,2151.133289,30.94810719,20.5781123,399.1447224,8.047740144,10.8551081,1725.880615,9.868583532,1704.292371,226.0482974,1809.599297,1808.32365,1511.178817,1704.292371,2.334171467,8.124468108,1.464991063
Reef_29_2019_10_31_SFM_3_02_DEM,8,1.947923167,1.965829842,1.965829842,1.364572314,1.036550236,1.147545854,0.868698079,5201.689209,1262.866322,1774.212935,1900.360365,29.89127673,1603.524293,1720.676227,33.74887033,50.38938915,2206.944878,42.08230262,27.77185434,774.1550447,15.18124582,15.70202182,1650.905559,22.33764759,1603.526891,328.908796,1770.463679,1769.568337,1385.53888,1603.526891,2.398017313,6.871178508,1.805042684
Reef_29_2019_10_31_SFM_3_02_DEM,9,2.008463824,1.981018319,1.981018319,1.05759212,1.006820396,1.018683102,0.353406331,6546.005413,1830.013178,2102.074247,2206.360324,11.12066437,2016.21025,2102.379282,11.82290196,16.70829236,2583.260901,24.9842016,16.66885308,453.7199152,6.835079638,9.06026525,2039.532635,7.829147724,2016.240086,178.7170594,2148.75854,2147.556342,1790.813898,2016.240086,2.681290335,2.626338473,0.373251438
Reef_29_2019_10_31_SFM_3_02_DEM,10,1.96453829,1.949295229,1.949295229,1.075932849,1.009556869,1.027559856,0.467273595,6795.828667,1997.208282,2506.036632,2573.823523,9.459021883,2342.044588,2425.477328,11.09106094,14.95484653,3023.710534,31.14529542,20.61364079,574.9369529,12.23213396,12.24170208,2388.044304,7.08912231,2342.025067,310.2286596,2535.400779,2533.537712,2054.319896,2342.025067,2.508813902,2.627892069,0.639592767
Reef_29_2019_10_31_SFM_3_02_DEM,11,2.102574092,2.086217348,2.086217348,1.088731648,1.01182223,1.027340248,0.323533644,6399.497051,1633.715667,1909.089883,2039.68806,15.28681231,1823.533533,1894.585122,16.44763647,25.45438092,2384.275009,25.50705906,16.90090258,350.2805309,7.430546101,9.199343863,1846.651635,10.70893289,1823.544391,293.5227077,1934.934752,1933.453306,1617.424665,1823.544391,2.325409775,4.582522975,1.26359278
Reef_29_2019_10_31_SFM_3_02_DEM,12,1.938012115,1.919268444,1.919268444,1.148940403,1.015889518,1.047423074,0.669648376,7076.665018,1900.204452,2392.216893,2625.443435,31.53684809,2240.081842,2316.70813,36.99962652,56.12500839,3049.323342,38.6608432,25.69758903,1080.272819,17.03640968,14.22721512,2281.26738,23.19668135,2240.069642,446.5882337,2459.649038,2457.236825,1970.440774,2240.069642,2.287240793,5.283121663,1.430351079
Reef_29_2019_10_31_SFM_3_02_DEM,13,1.968867234,1.933634167,1.933634167,1.02975283,1.003012692,1.009646005,0.276537968,4941.882029,1007.054013,1186.006275,1256.122384,6.584311379,1128.965094,1180.501121,6.965026835,9.965289304,1470.641832,18.04947306,11.88815949,242.5745185,5.639975189,6.633521789,1144.149047,4.323753583,1129.015784,128.8575326,1221.209908,1220.331382,1000.268684,1129.015784,2.641022634,2.428442613,0.329291642
Reef_29_2019_10_31_SFM_3_02_DEM,14,2.031834325,1.997295438,1.997295438,1.039319149,1.006740557,1.015580576,0.332054436,5916.144405,1562.326363,1823.377499,1916.63646,11.36980476,1738.788133,1816.027692,11.62978602,17.6188598,2246.059748,26.0546143,17.33220115,278.223774,7.239096649,9.351195563,1761.915221,7.817918185,1738.824523,237.2619664,1841.992603,1840.819453,1540.823806,1738.824523,2.697032637,2.683291823,0.396055877
Reef_29_2019_10_31_SFM_3_02_DEM,15,2.108558217,2.077996301,2.077996301,1.070148744,1.009030297,1.021832508,0.290732198,6871.566763,2010.365078,2349.675392,2535.997179,13.92303062,2249.285228,2312.263566,15.34002671,22.86306918,2955.608248,29.91841109,19.82002814,485.8905206,10.26659988,11.09659794,2276.092464,9.639019905,2249.250296,396.5715575,2384.584372,2382.736663,1998.039697,2249.250296,2.53514207,3.869736346,0.702822387
Reef_29_2019_10_31_SFM_3_02_DEM,16,1.967121551,1.922310399,1.922310399,1.080273008,1.008874124,1.02407657,0.494331848,6305.843779,1703.020422,1949.41201,2118.591357,15.86100596,1876.324583,1959.992999,16.69147656,26.59657876,2468.993338,26.5309394,17.66134681,414.8394985,7.283187828,9.300628148,1895.332996,10.9756781,1876.376302,253.5862349,1978.679634,1977.117874,1670.918405,1876.376302,2.074185385,3.031074601,1.414637744
Reef_27_2022_05_17_SFM_3_05_DEM,1,2.392991454,2.381226777,2.381226777,1.034431191,1.008137433,1.012520172,0.096467704,6662.552681,4838.084832,5211.241807,5050.390362,28.71914717,5052.68158,5024.318759,31.21919214,64.76553061,5474.533577,35.95484725,23.83534226,1412.429056,13.84849026,11.35703284,5099.016788,22.42692172,5052.701498,228.3619677,5142.842789,5137.714685,4498.925789,5052.701498,2.512724058,1.944823441,0.296585743
Reef_27_2022_05_17_SFM_3_05_DEM,2,2.309615668,2.282175645,2.282175645,1.039751926,1.008839087,1.01480942,0.141743972,6569.354349,5272.645673,5700.826552,5662.24854,27.2419652,5538.673005,5583.531817,29.97978091,57.01395211,6146.153976,38.95146086,25.72929918,1276.710488,14.70423007,12.52023623,5585.096628,21.0333943,5538.668673,546.356685,5656.465966,5650.558056,4939.955138,5538.668673,2.561525787,2.015168072,0.256424413
Reef_27_2022_05_17_SFM_3_05_DEM,3,2.407505957,2.398616667,2.398616667,1.031038713,1.007317956,1.011377969,0.086113277,6062.477862,4867.748176,5352.773515,5401.336264,18.34554293,5186.565242,5200.663857,19.65167951,34.27094269,6101.270808,39.59989273,26.05661628,1258.820041,14.64987085,13.81524745,5233.185535,13.6494631,5186.560089,1167.706602,5324.035904,5318.169178,4622.565341,5186.560089,2.452910657,1.932782172,0.339333541
Reef_27_2022_05_17_SFM_3_05_DEM,4,2.25241226,2.238166956,2.238166956,1.0403,1.008652178,1.015385997,0.163336441,6113.833347,4622.308294,5175.323449,5242.911605,17.42752839,4989.608259,5009.120124,18.41870968,31.8682309,5969.287187,43.28443868,28.54788569,1291.129755,16.37469834,15.16513605,5041.55562,12.8960797,4989.587337,1164.664751,5157.983817,5152.339214,4437.315405,4989.587337,2.426490834,2.147503411,0.407598291
Reef_27_2022_05_17_SFM_3_05_DEM,5,2.06299354,2.041510033,2.041510033,1.09343411,1.018228722,1.043371325,0.469817807,6768.322872,4280.69429,4602.058015,4425.663773,37.91126474,4450.270039,4313.563231,41.34390156,80.40411593,5060.877344,43.23833654,28.55519669,1732.779154,15.40618663,13.56745251,4495.936305,29.06638434,4450.236539,675.035215,4547.5409,4541.985812,3957.474732,4450.236539,2.317285408,2.603957675,0.831904368
Reef_27_2022_05_17_SFM_3_05_DEM,6,2.200876594,2.176217627,2.176217627,1.088585049,1.019294222,1.040339936,0.303126894,6649.967274,4509.27196,4937.896161,4882.245955,33.17375275,4767.45858,4696.297268,36.19408695,64.17320006,5617.61456,48.60838037,32.06185953,2010.060541,15.73316435,16.70926445,4816.327223,25.10476911,4767.4239,914.1638191,4918.86612,4913.400144,4239.690917,4767.4239,2.425017452,2.561705091,0.589012745
Reef_27_2022_05_17_SFM_3_05_DEM,7,2.174304886,2.142492266,2.142492266,1.066753607,1.013001537,1.028536597,0.27924934,6472.572693,4513.801496,5040.50496,5151.563644,23.58070925,4866.054464,4785.952946,25.95393305,42.79038552,5767.500946,43.46163091,28.62295985,1458.027942,14.6949761,15.0934427,4914.933024,17.61753117,4866.047283,1159.869687,4978.919527,4973.327387,4330.170272,4866.047283,2.398427188,2.269625061,0.481534162
Reef_27_2022_05_17_SFM_3_05_DEM,8,2.226160424,2.215163284,2.215163284,1.060997173,1.012441569,1.025282164,0.212320146,6585.532534,4540.776388,5090.16601,5108.102847,20.6012065,4900.354007,4790.349832,22.5422852,37.94701906,5801.54702,40.94218365,26.99453243,1587.360504,14.68359063,14.1978167,4954.320644,15.35262603,4900.347577,1138.57304,5026.472359,5021.45686,4353.273913,4900.347577,2.430147247,2.40147619,0.469865873
Reef_27_2022_05_17_SFM_3_05_DEM,9,1.968380087,1.961193779,1.961193779,1.334289373,1.047382151,1.171879227,1.007769056,6813.792452,2321.342425,2707.39638,3127.978498,57.9276579,2588.762351,2459.054282,66.09332858,91.14640651,3595.483375,60.80115132,39.98246134,1603.814505,22.61184433,26.82183858,2618.589003,44.12802428,2588.752269,1208.051854,2581.567479,2579.534693,2303.09472,2588.752269,2.22239892,3.487528338,1.472160634
Reef_27_2022_05_17_SFM_3_05_DEM,10,1.904699125,1.836493175,1.836493175,1.124184683,1.016938927,1.071131311,0.921375398,6736.773472,2893.622377,3298.615554,3514.454686,21.08266559,3173.123245,3240.97848,21.7983335,39.96907409,4026.152088,42.36564421,27.90579035,1082.86952,15.35489109,15.52863948,3206.459383,15.70946061,3173.114587,812.6585057,3209.958689,3206.879659,2824.039372,3173.114587,2.205811855,3.484057037,1.339061975
Reef_27_2022_05_17_SFM_3_05_DEM,11,2.229460979,2.216020539,2.216020539,1.042077565,1.011132773,1.021118044,0.200181407,6715.806725,3377.744597,3851.859865,3919.991364,17.26679299,3689.037934,3691.650233,18.04477478,31.66112883,4404.480528,44.87653659,29.53937613,972.7315049,15.81978507,16.51110921,3734.112211,13.02529268,3689.036913,754.2791455,3720.913073,3718.226471,3272.303595,3689.036913,2.344869504,2.176494693,0.560598837
Reef_27_2022_05_17_SFM_3_05_DEM,12,2.236898366,2.239548711,2.239548711,1.060349252,1.01385935,1.028397041,0.206003339,6249.002092,4056.010914,4522.582022,4623.693222,20.9996656,4363.465727,4324.362151,22.68967255,38.12395697,5149.260385,46.76432781,30.74923317,1066.440269,16.30830507,17.01845006,4407.878868,15.71152498,4363.462242,1132.759021,4428.837791,4424.400096,3883.495225,4363.462242,2.403093962,2.614827405,0.573649592
Reef_27_2022_05_17_SFM_3_05_DEM,13,1.995847992,1.954026768,1.954026768,1.262671106,1.044026607,1.132078466,0.995044456,6431.042425,1225.381125,1791.895488,1965.20546,32.54715963,1584.302038,1280.042633,37.83748583,35.94241551,2273.322006,88.00245553,58.39300363,2280.023954,51.87565443,56.10324488,1639.272144,25.09558907,1584.335387,37.64208683,1549.424056,1548.086875,1361.054023,1584.335387,2.232939696,3.287866726,1.454379109
Reef_27_2022_05_17_SFM_3_05_DEM,14,1.994073108,1.989118378,1.989118378,1.367864037,1.065042017,1.202539252,1.076427819,6513.733996,2180.18938,3006.48148,4127.700252,143.6799528,2778.936102,2456.624733,160.0899943,215.1639571,4608.113566,119.0819032,78.6867674,3223.351712,40.04209027,55.12256792,2834.980495,109.3330011,2778.902836,1592.781521,2735.098992,2733.445919,2444.123844,2778.902836,2.293252933,5.56788205,1.565824526
Reef_27_2022_05_17_SFM_3_05_DEM,15,1.92243541,1.882874539,1.882874539,1.263978199,1.033289951,1.138792082,1.104314088,6669.087996,2299.73379,2746.781829,2905.604731,34.08793177,2590.982215,2559.940532,34.65919055,66.2171385,3242.804071,54.84236216,36.30053384,898.0690559,20.85180061,19.73217563,2633.280793,25.21300209,2590.963951,777.3999545,2540.144517,2538.77917,2285.451953,2590.963951,2.223224463,3.821272022,1.4848073
Reef_27_2022_05_17_SFM_3_05_DEM,16,2.13626718,2.128619943,2.128619943,1.102344514,1.022606766,1.045360775,0.387282288,6361.368715,2992.357938,3762.915208,3954.169399,27.67150779,3504.58119,3365.144331,30.68557419,45.7340339,4515.982574,77.68633031,51.23272355,1435.985795,31.37761213,32.57041239,3575.552589,20.16692262,3504.576323,1688.405482,3549.467823,3546.876124,3073.572601,3504.576323,2.315397449,2.728663672,0.905074894
Reef_29_2019_10_31_SFM_3_06_DEM,1,1.895816702,1.847165845,1.847165845,1.078312894,1.003421601,1.018934618,0.397726207,4624.126179,907.7200652,1013.254812,1057.882998,5.440136803,978.6852471,1014.96503,6.144243661,11.25335382,1241.819417,11.57125483,7.782058618,374.7645813,4.659840631,4.478128489,987.445798,4.051859252,978.6943043,25.40596338,1048.40079,1047.767705,872.3779247,978.6943043,2.458397984,2.144218669,0.411960721
